regcode;regname;ufcode;ufname;microcode;microname;pop;women15_49;propW25_34;child0_4;TFR;depRatio.youth;depRatio.elder;sexRatio;religPent;religCat;religNone;educNone.fem;educNone.mal;educPrim.fem;educPrim.mal;educSecd.fem;educSecd.mal;educTerc.fem;educTerc.mal;meanInc;pbf;qInfant.fem;qInfant.mal;qAdult.fem;qAdult.mal;q0_5.fem;q0_5.mal;e0.mal;e0.fem;e20.mal;e20.fem;e40.mal;e40.fem;e60.mal;e60.fem;brancos10;nulos10;pt10;uteis10;brancos14;nulos14;pt14;uteis14;brancos18;nulos18;pt18;novo18;mdb18;psl18;uteis18
1;Norte;15;PA;15019;Parauapebas;  255755;  73411,000;0,3436951; 26673,3623;2,302368;0,4734799;0,04378330;1,0595672;0,23270490;0,5225063;0,147438839;5,2150796;5,6614065;1,6376571;1,4973424;2,4916228;2,1796160;0,5234167;0,36151293; 605,5672;0,189039437;0,016633134;0,020542785;0,10649900;0,2281765;0,019642381;0,024204412;69,70193;75,66238;52,51185;57,51478;36,04752;38,42591;20,37658;20,86459;  4753;  5167;  51376; 102475;  6041;  6800;  69988; 144231;  3304;  8389;  53483;  1501; 3210;  86319; 164198
1;Norte;15;PA;15020;Marabá;  284746;  78361,000;0,3291433; 29817,9334;2,480706;0,4941741;0,06210618;1,0369700;0,20096562;0,6051646;0,101374487;4,8317908;5,3836607;1,3567387;1,3987150;2,3827844;1,8503906;0,5183921;0,37476659; 585,5077;0,198785786;0,019078271;0,022331760;0,12603831;0,3005506;0,022420928;0,025941822;65,85076;75,69731;49,03221;57,92272;34,10843;39,14830;19,55703;22,11450;  2468;  5112;  64785; 121421;  3315;  7285;  76114; 133857;  2528;  7091;  54909;  1424; 2891;  65647; 143717
1;Norte;15;PA;15021;Redenção;  183190;  50345,000;0,3161386; 16900,4471;2,243253;0,4634064;0,07032931;1,0426163;0,22200657;0,5789189;0,114372749;4,8153089;5,3802622;1,1375644;0,9804324;1,4154126;1,0266951;0,4614847;0,26473812; 537,4672;0,227944148;0,019226201;0,022250301;0,11313253;0,2383592;0,021783860;0,025835701;69,12851;77,13550;51,86468;59,19532;35,49189;40,32304;20,08888;23,07698;  1989;  4475;  42116;  90853;  1954;  4506;  42698;  93686;  1586;  4345;  32928;   694; 2751;  51634; 100618
1;Norte;15;PA;15022;Conceição do Araguaia;  136684;  35385,000;0,3233574; 12683,3255;2,362774;0,4872020;0,07478548;1,1178512;0,19844529;0,6331765;0,099001766;5,1075488;5,7289988;1,3602971;1,0561471;1,4490594;1,0239079;0,4502584;0,23100254; 373,7906;0,262095816;0,015873153;0,018384976;0,10551764;0,2274902;0,020270219;0,021722792;70,75163;78,36857;53,02364;60,37883;36,19514;41,49341;20,98695;24,14316;   990;  3203;  24541;  47601;   959;  2864;  24651;  51230;   804;  2973;  20446;   225; 1533;  25732;  55119
1;Norte;16;AP;16001;Oiapoque;   29509;   7560,000;0,3232804;  3717,6872;3,242074;0,6113280;0,04100707;1,1101974;0,20446252;0,6084638;0,080761889;4,1324225;4,9506411;1,2671671;1,2687392;1,8240194;1,0878593;0,4577357;0,33379183; 742,0138;0,205462559;0,022605857;0,022740577;0,08943463;0,2459459;0,027142495;0,026826695;71,20156;87,49794;53,96633;70,59838;37,30138;52,02860;23,03639;34,75539;   182;   874;   8962;  14573;   299;   824;   9654;  16951;   244;   728;   9911;    57;  157;   5264;  17995
1;Norte;16;AP;16002;Amapá;   24425;   5537,000;0,3117211;  3039,5045;3,698731;0,7067484;0,06911930;1,1169180;0,21175486;0,6909784;0,047770324;2,2860223;2,8581589;0,5712952;0,5531114;0,8682720;0,6011803;0,2246783;0,08608681; 395,2950;0,345776063;0,035820162;0,040362523;0,09071612;0,2116921;0,038672599;0,044761075;70,29895;83,10123;54,42666;66,85398;37,53723;48,13087;22,05698;30,73959;    88;   557;   7633;  11916;   110;   446;   8831;  12904;   116;   451;   7602;    91;  150;   4458;  14394
1;Norte;16;AP;16003;Macapá;  546190; 157370,027;0,3260037; 55147,3678;2,298357;0,4979085;0,05633718;0,9839667;0,18940259;0,6586557;0,058240958;3,3917664;3,9195925;1,2275524;1,2683582;3,5027327;3,1393441;1,3396854;0,95362132; 796,6445;0,201677523;0,026420289;0,031885320;0,08916931;0,1939033;0,030119907;0,036009275;70,01975;78,72351;53,53056;61,57311;36,19815;42,40844;19,93851;24,70238;  2941; 10104; 119253; 274414;  4176; 10828; 153712; 319566;  4049;  9790;  94023;  7161; 4917; 145024; 335518
1;Norte;16;AP;16004;Mazagão;   69402;  17606,000;0,3076792;  8144,1300;3,140262;0,6323980;0,05293595;1,0675664;0,20994561;0,6497933;0,079447260;3,8373281;4,3586438;1,2310565;1,1345040;1,8560725;1,7300279;0,3470155;0,20491581; 485,4779;0,352366710;0,026112003;0,026054051;0,10178196;0,2170709;0,030131260;0,030791883;71,08634;77,74697;54,16906;60,53261;37,02839;41,57101;21,75891;24,11072;   379;  1666;  23129;  35919;   457;  1368;  26819;  39917;   330;  1155;  22751;   181;  387;  12189;  41850
1;Norte;17;TO;17001;Bico do Papagaio;  196367;  49404,000;0,3152781; 19396,5943;2,627853;0,5310450;0,10701258;1,0367485;0,13181545;0,7625431;0,057809654;2,7775526;3,1138952;0,4838455;0,4920470;0,9372857;0,7227491;0,3761414;0,18225292; 378,8124;0,402693877;0,020780388;0,027373248;0,12052902;0,2239745;0,024079520;0,031864875;69,68493;76,27346;52,73165;58,57281;35,58049;39,69738;20,25622;22,63165;  1383;  9162;  59261; 100020;  1686;  8497;  63096; 100066;  1140;  9096;  59292;   316;  669;  31613; 104747
1;Norte;17;TO;17002;Araguaína;  278707;  78886,000;0,3130340; 24464,1197;2,084447;0,4230632;0,08688696;1,0078742;0,14553964;0,6975620;0,066339978;3,1403878;3,5679155;0,8623057;0,8504029;1,7375682;1,4653772;0,8199040;0,37272266; 673,6554;0,213211214;0,020811960;0,023098238;0,11292783;0,2251442;0,023846638;0,026818097;69,93186;76,36478;52,53623;58,62841;35,29861;39,70037;20,01711;22,39906;  2048;  9621;  60105; 136958;  2913; 10277;  69988; 141723;  1828; 13041;  54038;  1146;  971;  70252; 145045
1;Norte;17;TO;17003;Miracema do Tocantins;  142293;  36822,000;0,3115800; 11699,2185;2,141352;0,4339371;0,10375136;1,0665902;0,15590441;0,7046561;0,063540595;2,1223785;2,5138445;0,4028027;0,3976635;0,8117331;0,6020916;0,4145792;0,15711073; 544,6264;0,285831265;0,022346037;0,026848647;0,10799764;0,2100353;0,025163160;0,032842541;70,26760;77,02423;53,54771;59,47126;36,63694;40,66428;20,82956;23,23650;  1082;  6435;  43693;  78214;  1321;  5747;  43350;  78155;   813;  7559;  36619;   509;  466;  31534;  78289
1;Norte;17;TO;17004;Rio Formoso;  116002;  31170,523;0,3139941;  9671,4680;2,081759;0,4159986;0,10038776;1,0552790;0,21261329;0,6376691;0,064653992;2,3787482;2,9087240;0,6829970;0,6644375;1,3025628;1,0524354;0,5923094;0,19677129; 805,9612;0,200050167;0,017854975;0,024616613;0,09943590;0,2097787;0,020822244;0,028628708;70,98657;77,61050;53,86686;59,71288;36,83102;40,66172;21,17713;23,08710;   910;  4064;  30162;  62911;  1390;  4026;  27051;  62119;   675;  5183;  21074;   559;  508;  34540;  63701
1;Norte;17;TO;17005;Gurupi;  137217;  38309,835;0,3134209; 10660,8681;1,869088;0,3817042;0,09401262;1,0198575;0,18484325;0,6558927;0,066547589;2,5074015;3,0007538;0,7680130;0,7753084;1,5736923;1,2772037;0,7713809;0,39846175; 738,4890;0,175008731;0,019238056;0,020537589;0,11334179;0,2192812;0,023146479;0,022493692;70,32181;76,73563;52,73568;58,99626;35,77016;40,07987;20,15157;22,83975;  1278;  4979;  37173;  72986;  1392;  5017;  34727;  73579;  1023;  6220;  26253;   786;  614;  36729;  73220
1;Norte;17;TO;17006;Porto Nacional;  322824;  98824,000;0,3364669; 28923,7471;1,881150;0,3974338;0,05550235;0,9957837;0,16407190;0,6207687;0,068294503;2,5890752;3,0804229;0,9418926;1,0753039;2,7869233;2,5187332;1,6963989;1,09740679;1111,9283;0,152910625;0,018893744;0,019902992;0,10070636;0,1959522;0,021626933;0,023361071;71,48919;76,80926;53,92718;58,82775;36,49617;39,67669;20,52955;22,10598;  2130;  7175;  71648; 162706;  4092; 10656;  71368; 180896;  2409; 14194;  57691;  3363; 1488; 103710; 193821
1;Norte;17;TO;17007;Jalapão;   71925;  16036,000;0,2981740;  7392,1019;3,184337;0,5748649;0,11656429;1,1254433;0,12194574;0,7877917;0,026112557;2,0982154;2,3161045;0,2945569;0,2910761;0,5146233;0,4282640;0,2874630;0,09661303; 345,3540;0,405178634;0,024366283;0,042983457;0,13024274;0,2140923;0,027718727;0,048101560;70,45303;76,99233;54,75855;59,75636;37,81246;41,33170;22,54662;24,51218;   403;  3874;  23211;  36607;   501;  3628;  23475;  37287;   352;  3630;  22537;   128;  160;  11871;  38797
1;Norte;17;TO;17008;Dianópolis;  118110;  28959,000;0,3049829; 10533,1359;2,481506;0,4895595;0,11641910;1,0728326;0,11889800;0,7989257;0,033456783;2,2739696;2,6751295;0,3589698;0,3426783;0,7125653;0,5582506;0,3934290;0,15688061; 486,6025;0,331802833;0,028868755;0,028932767;0,12857427;0,2292778;0,031983416;0,032788210;70,29896;77,37330;53,49470;60,37640;36,63586;41,83697;21,60674;25,15920;   717;  6519;  37130;  60462;   984;  5697;  35376;  59435;   675;  7001;  33708;   306;  448;  17533;  59140
2;Nordeste;21;MA;21001;Litoral Ocidental Maranhense;  183749;  45222,000;0,3027066; 17214,3659;2,607938;0,5042104;0,12255541;1,0605208;0,09323156;0,7300220;0,130363681;3,9529981;4,5586787;0,8095982;0,6510334;1,0771081;0,7576608;0,2441918;0,10349343; 266,8203;0,490388420;0,030174431;0,041043312;0,10585380;0,1951406;0,033049131;0,045910404;70,95645;78,86065;54,97392;61,95884;37,45054;42,92599;21,76259;25,81430;  2417;  7714;  73137;  89668;  2621;  6061;  75038;  93641;  2036;  4956;  76058;    79; 1412;  13645;  99161
2;Nordeste;21;MA;21002;Aglomeração Urbana de São Luís; 1309330; 422230,000;0,3272790;100676,5007;1,560029;0,3487539;0,07081212;0,8931322;0,12082238;0,6727538;0,077876922;5,0545383;5,6329336;2,6281139;2,5967586;7,1181419;6,9242500;2,2116596;1,85879501; 822,6970;0,214313994;0,018137911;0,021682568;0,10225554;0,2214002;0,021288476;0,025180644;69,19136;77,43582;51,77358;59,44790;34,73541;40,34106;18,96073;22,87123; 15477; 28114; 361761; 608578; 23576; 30899; 332879; 636018; 18349; 31694; 282439;  8522; 9679; 245076; 691631
2;Nordeste;21;MA;21003;Rosário;  161189;  40654,000;0,3076204; 16580,6783;2,769033;0,5538415;0,10265731;1,0346495;0,09026078;0,7734326;0,077604769;4,5964683;5,0840622;0,8131607;0,7781063;1,4209180;1,1109502;0,3408408;0,10081895; 259,0417;0,516460081;0,018949387;0,024648791;0,11514935;0,1984484;0,022164127;0,028444477;71,60560;79,68260;54,15082;61,79235;36,26996;42,92582;20,71173;26,10115;  1717;  7180;  64103;  76825;  2057;  5534;  69534;  85426;  1449;  4667;  69792;   171; 1356;  13448;  92109
2;Nordeste;21;MA;21004;Lençois Maranhenses;  176200;  41777,686;0,3013291; 21121,8322;3,472463;0,6573655;0,08840507;1,0613491;0,08693632;0,7588922;0,075938641;6,0255156;6,7835449;1,0274932;0,7612020;1,0454417;0,6885058;0,2897681;0,15955774; 238,5195;0,522993364;0,019606139;0,025237505;0,10661417;0,1668192;0,022914356;0,029210358;73,19630;78,78876;55,86403;60,90678;37,50575;41,77811;21,38156;24,67518;  1658;  7142;  64040;  77379;  1820;  5636;  67870;  85868;  1644;  5208;  69043;   160; 1717;  12469;  93031
2;Nordeste;21;MA;21005;Baixada Maranhense;  564191; 144976,000;0,3119413; 56910,5527;2,643888;0,5247885;0,10609310;1,0113546;0,10546086;0,7708711;0,080543740;5,3962667;6,0104541;1,0306069;0,9052153;1,4316706;1,0406927;0,3013249;0,11720245; 267,7938;0,510006361;0,021657682;0,030281451;0,11073491;0,2110113;0,024547574;0,033685721;70,42821;79,16887;53,45859;61,51235;36,11669;42,68999;20,60266;25,61806;  5472; 24641; 196799; 250189;  5759; 18347; 213525; 269397;  4584; 13429; 214515;   410; 3888;  47061; 288188
2;Nordeste;21;MA;21006;Itapecuru Mirim;  210753;  53966,562;0,3121322; 22037,5755;2,749356;0,5609529;0,09501374;1,0006360;0,07155658;0,8602688;0,028071286;4,9058499;5,1307759;0,6933109;0,6934828;1,1688111;0,9783330;0,3099959;0,10856565; 226,9017;0,487013147;0,021677183;0,029998573;0,12210193;0,1857486;0,026032082;0,033883268;71,75382;77,13090;54,83974;59,51073;37,15945;40,55803;21,16689;23,74250;  1485;  9618;  67114;  81518;  1734;  7528;  69254;  88017;  1232;  5211;  74571;   176; 1842;  14186;  97943
2;Nordeste;21;MA;21007;Gurupi;  221643;  54727,000;0,3071975; 25091,7503;3,115285;0,5998805;0,08264288;1,0601281;0,15178452;0,7286922;0,078417940;3,9368431;4,4573780;0,7333120;0,5930124;0,8059330;0,5175448;0,2005211;0,09388232; 244,0874;0,519315024;0,026233038;0,032381794;0,11433994;0,2098654;0,029258258;0,035744370;70,81442;78,42428;54,07433;61,12172;36,54141;42,32237;21,17953;25,32923;  1461;  9053;  67147;  89481;  1408;  6478;  77292; 100351;  1208;  5126;  78435;   137; 1558;  19882; 109277
2;Nordeste;21;MA;21008;Pindaré;  621431; 156997,807;0,3162587; 65789,2064;2,799622;0,5682379;0,09818973;1,0118849;0,13858299;0,7523391;0,062354198;5,6450148;6,0879501;0,9263164;0,8149983;1,1904388;0,8813261;0,3159656;0,15522146; 292,1367;0,440415409;0,018250829;0,024347801;0,12787902;0,2264525;0,021072902;0,028033113;70,52516;78,53205;53,33690;60,61254;36,34813;41,85586;21,19048;25,25147;  5834; 30081; 198273; 265081;  5287; 20887; 213508; 279414;  3938; 16181; 201413;   835; 4259;  64468; 298850
2;Nordeste;21;MA;21009;Imperatriz;  566866; 156428,869;0,3226963; 53160,9353;2,243005;0,4729700;0,08904900;0,9853324;0,17685476;0,6366292;0,083444303;4,3693460;4,8370165;1,2287849;1,1876820;2,0659538;1,6600969;0,5730927;0,32161785; 526,3263;0,317144739;0,018039414;0,021741060;0,12092242;0,2250808;0,021499053;0,025685038;70,01998;76,54863;52,62521;58,52491;35,69362;39,62558;20,26432;22,58880;  5016; 19665; 134060; 270427;  6873; 14826; 155457; 284988;  5026; 13724; 123744;  2017; 3676; 121433; 297814
2;Nordeste;21;MA;21010;Médio Mearim;  411976; 108277,000;0,3134276; 39584,8254;2,455469;0,4911565;0,11076391;0,9671392;0,09662003;0,8059338;0,045414102;4,3616392;4,6812215;0,6260080;0,6270188;1,1208844;0,8509672;0,3053045;0,14466082; 369,7336;0,450031350;0,019129716;0,026637822;0,11560870;0,2189066;0,021919888;0,030380909;70,88239;79,87249;53,75212;62,00281;36,57742;43,25905;21,35016;26,38249;  4360; 21407; 144066; 192618;  4289; 15796; 150912; 201648;  3431; 11907; 137585;   699; 3965;  48052; 211919
2;Nordeste;21;MA;21011;Alto Mearim e Grajaú;  312039;  77206,000;0,3020620; 33506,8468;2,976809;0,5627516;0,09694338;1,0494096;0,11765934;0,7843021;0,054219603;5,5377349;6,1805174;0,7054312;0,6694552;1,0932596;0,6677971;0,3569118;0,14153056; 298,5479;0,445628050;0,024666534;0,034363113;0,11084538;0,2125158;0,027681161;0,039079944;70,56402;78,17807;54,14035;60,86473;37,10243;41,99488;21,66515;24,85375;  2812; 13485;  98559; 136417;  2762;  9792; 103190; 146926;  2179;  8311;  99712;   542; 2653;  36865; 156136
2;Nordeste;21;MA;21012;Presidente Dutra;  191024;  49412,000;0,3025783; 18480,3775;2,562928;0,4987747;0,11249054;0,9871631;0,07144441;0,8120339;0,054584530;4,2978697;4,8538527;0,6174843;0,5837098;0,9654889;0,6470855;0,3578507;0,14567548; 331,5496;0,435921184;0,019019083;0,022262481;0,11627336;0,2240340;0,021363601;0,025605260;71,02855;79,87906;53,68747;62,00183;36,96260;43,18157;21,66472;26,37512;  2554;  9895;  67874;  89697;  1937;  6674;  73171;  96682;  1594;  5759;  62856;   454; 1455;  20960;  96763
2;Nordeste;21;MA;21013;Baixo Parnaíba Maranhense;  139001;  34023,000;0,3056168; 14373,8962;2,878966;0,5551729;0,11138072;1,0478365;0,07370087;0,8387049;0,066694495;5,7767229;6,4981625;0,7334086;0,5533307;0,9398132;0,6164059;0,2947324;0,11873169; 217,4367;0,495121313;0,024286774;0,039329098;0,10777701;0,1857602;0,027120341;0,044072037;70,88972;77,83027;54,61191;60,28573;36,73202;41,24192;20,83607;24,04199;  2180;  7959;  42674;  57567;  1737;  5876;  50784;  63622;  1499;  4589;  52988;   112; 1406;   8696;  69304
2;Nordeste;21;MA;21014;Chapadinha;  219825;  53722,000;0,3038606; 25471,1367;3,241404;0,6049979;0,10155575;1,0097551;0,07663244;0,8625100;0,028337043;5,3968753;5,8018367;0,7393621;0,7347118;1,3219888;0,9700446;0,2823802;0,09269735; 249,4974;0,484412885;0,023728230;0,040482929;0,10727132;0,1782441;0,026879635;0,043518740;70,95520;78,18149;54,65235;60,73447;36,76310;41,73356;20,54950;24,52902;  2971; 11774;  80643;  99422;  2454;  8319;  92410; 112114;  2043;  7323;  92887;   328; 1788;  18381; 121861
2;Nordeste;21;MA;21015;Codó;  264258;  67255,000;0,3031299; 27479,6803;2,797089;0,5366821;0,12001327;0,9733558;0,07296748;0,8247938;0,049600487;6,5271367;6,9564367;0,7974290;0,8191695;1,2634166;0,9911455;0,3670401;0,20274774; 283,3013;0,451514662;0,024667595;0,027986248;0,13314260;0,2276990;0,027469314;0,031127811;70,68281;79,59593;53,50125;62,13679;36,22993;43,54070;21,34483;27,31424;  2483; 13769;  82778; 105803;  2145; 10250;  85112; 111243;  1990;  7686;  83242;   380; 2594;  23086; 120814
2;Nordeste;21;MA;21016;Coelho Neto;   87256;  21645,000;0,2996073;  9894,6724;3,149623;0,5796761;0,10141832;1,0057006;0,06836135;0,8669607;0,046921867;5,9420348;6,2886357;0,6294726;0,6659724;0,9767052;0,8132975;0,3695742;0,11458401; 246,4096;0,508009071;0,023483129;0,017991046;0,10564907;0,2050992;0,026365885;0,020745440;71,90510;77,75488;53,94072;60,17897;36,21543;41,11220;20,80076;23,81641;   757;  5193;  33464;  39956;   744;  3796;  33109;  41575;   633;  2777;  34143;   125;  863;   5833;  44756
2;Nordeste;21;MA;21017;Caxias;  416327; 110788,000;0,3126151; 39705,2762;2,410773;0,4914215;0,10971479;0,9597761;0,07353199;0,8212863;0,047487646;6,3052663;6,9086353;1,0253107;1,0730198;1,9247222;1,5777385;0,5773385;0,27355225; 355,4284;0,425610153;0,026821958;0,028652057;0,10869956;0,2214405;0,030050769;0,031377795;70,35955;78,35127;53,38099;61,07175;36,39714;42,15046;21,03450;24,99398;  3810; 20328; 138290; 182334;  4423; 15889; 148017; 197362;  3562; 13379; 139352;   951; 2775;  40639; 209442
2;Nordeste;21;MA;21018;Chapadas do Alto Itapecuru;  209338;  52733,000;0,2949955; 19622,0394;2,585290;0,4963355;0,11439564;1,0035029;0,04374530;0,8250709;0,098632148;4,4235875;4,9136485;0,5986844;0,5667818;0,8353795;0,5303810;0,3283973;0,08655799; 301,3425;0,503429907;0,018684382;0,026638396;0,10934607;0,2127401;0,021596985;0,029306780;70,93582;79,51509;53,64420;61,67035;36,31597;42,86451;20,92868;25,73862;  2457; 12951;  71740;  89781;  2272;  9217;  77665;  97661;  1700;  7531;  78152;   398; 2714;  14545; 105443
2;Nordeste;21;MA;21019;Porto Franco;  109932;  28154,000;0,3111103; 10569,8515;2,532487;0,4783993;0,09412861;1,0808238;0,13801403;0,7351106;0,058936677;3,9257635;4,6004975;0,9497396;0,9199115;1,3706417;1,0902906;0,4834113;0,18738718; 473,6577;0,329547790;0,014596361;0,020448406;0,12087590;0,1982803;0,018005377;0,024061511;72,03001;77,44607;54,71683;59,34136;37,71733;40,64310;21,75824;23,59955;   968;  4187;  29904;  49589;   744;  3266;  33007;  52995;   628;  2492;  30036;   392;  781;  18053;  55979
2;Nordeste;21;MA;21020;Gerais de Balsas;  130425;  34116,000;0,3199085; 12890,7230;2,507089;0,5265947;0,08583782;1,0141613;0,09154412;0,8266260;0,037796858;4,2803786;4,9416093;1,0134113;0,9693701;1,4876076;1,0626407;0,6191931;0,32741555; 577,8180;0,370838300;0,020458791;0,029717266;0,10391061;0,1889248;0,023713321;0,033987147;70,86378;76,83549;54,23624;59,05562;36,74421;40,02937;20,56889;22,51805;  1290;  5145;  35969;  57073;  1382;  4039;  38715;  62927;  1109;  3695;  35423;   280; 1004;  22403;  67040
2;Nordeste;21;MA;21021;Chapadas das Mangabeiras;   68036;  16596,000;0,2798265;  6363,9486;2,737226;0,5134679;0,11063175;1,0653896;0,06904563;0,8864804;0,013454708;2,7454058;3,1033328;0,4092302;0,3633522;0,6105183;0,4256018;0,1909278;0,08147187; 314,2767;0,473674882;0,025608406;0,029430935;0,10782937;0,2122661;0,029194956;0,035483202;70,74660;77,54190;54,11349;60,25411;37,06031;41,44617;21,61660;24,10891;   648;  4193;  27255;  34376;   737;  2872;  27415;  37054;   575;  2315;  26252;    65;  829;   8350;  39486
2;Nordeste;22;PI;22001;Baixo Parnaíba Piauiense;  329372;  85063,000;0,3021760; 28791,7677;2,321162;0,4607160;0,12217821;1,0082679;0,05434618;0,8986960;0,026160482;5,1294946;5,6424976;0,6156013;0,5481802;0,9488234;0,5315180;0,3557371;0,15646377; 312,0406;0,483952469;0,020217987;0,024829646;0,10213328;0,1808872;0,022390425;0,028038324;72,14242;77,70417;54,75671;59,76745;36,81545;40,71399;20,76803;23,26906;  4257; 18702; 106739; 159520;  4388; 12910; 129761; 176247;  3831; 11846; 130628;   946; 1750;  29750; 189047
2;Nordeste;22;PI;22002;Litoral Piauiense;  303511;  82923,679;0,3046583; 24584,6899;2,023889;0,4186840;0,11223286;0,9764978;0,07238475;0,8286297;0,047559112;4,6205584;5,0104127;0,8361818;0,7260230;1,3305415;0,9533899;0,5285016;0,29383775; 426,0281;0,368171427;0,019970503;0,024655962;0,09408513;0,1845978;0,022650138;0,028177221;71,59662;78,29016;54,32144;60,43233;36,49272;41,35332;20,40807;23,68248;  4018; 13320;  89654; 152056;  4195; 11006; 112900; 168248;  3770; 11267; 102346;  1284; 1455;  39871; 176960
2;Nordeste;22;PI;22003;Teresina;  999256; 306901,454;0,3205271; 75000,1021;1,619590;0,3475419;0,08962606;0,8993615;0,06790090;0,8191884;0,041893133;6,5682106;7,1342574;2,2797672;2,0936729;4,2688895;3,6056153;2,0021522;1,57992565; 788,4333;0,258047457;0,018630197;0,023309426;0,09911254;0,2109024;0,020829205;0,025996907;69,82686;77,76031;52,44994;59,72709;35,22009;40,58851;19,33533;23,06029;  9319; 27866; 300094; 513827;  7218; 19193; 324373; 332443; 11059; 33817; 283554;  9065; 5945; 155558; 559271
2;Nordeste;22;PI;22004;Campo Maior;  220397;  56792,000;0,3023489; 16887,5805;2,038547;0,4260774;0,14120464;0,9911913;0,04677890;0,9041744;0,028963249;3,8275795;4,2532829;0,5305038;0,4187184;0,6570206;0,3995427;0,3116432;0,12830649; 315,0757;0,475063746;0,024066481;0,020030407;0,09546591;0,1722800;0,027681229;0,023510913;73,40660;78,00635;55,71928;60,60920;37,90713;41,50051;21,68093;23,93745;  2911; 13586;  86761; 119767;  2774;  9040;  95853; 129213;  2446;  8713;  92436;   546; 1040;  18594; 138379
